transliteration,translation,source_file
a-hi a-ta Ku-ra-ra û-a-am lcı û-Şa-am uz-ni pè-ti,"Please, inform me whether Kurara has gone out or not.",akkadian-translation.csv
1 1/2 ma-na KÙ.BABBAR i-şé-er Na-ki-ii-it İ-ku-pi-A-ur i-su,Ikuppi-Aššur has a claim of 1 1/2 minas of silver against the native Nakkilit.,akkadian-translation.csv
i-na bu-uq-id-tim a-ni-a-tim i-ia-qat,He will pay at the time of this (year's) beer yeast.,akkadian-translation.csv
um-ma dNİN. SUBUR-ba-ni-ma a-na Ija-na-na ù (J-şur-a-itar qi-bi-ma,Thus says Ilabrat-bani: Speak to Hanana and Uşur-ša-Ištar.,akkadian-translation.csv
URUDU i-na lâ mu-di-4-tim si-it-ma a-na na-pâ-hi-i é ta-di-in-ma,Do not give the copper to the smith in ignorance.,akkadian-translation.csv
KU.BABBAR 1 GIN ù 2 GIN é û-şa-hu-ru-si,They should not reduce the silver for her by 1 or 2 shekels.,akkadian-translation.csv
URUDU [ku-nu]-ki-a su-ma a-na KU.BABBAR [d(-Jna-u-ma a-na Ta-ri-is-ma-tim di-na-su-ma,"If the sealed copper is sold for silver, give it to Tariš-mātum.",akkadian-translation.csv
a-na ma-14 té-er-ti-a se-am lu ta-a-a-ma bu-uq-lam,"In accordance with my instructions, buy barley and malt.",akkadian-translation.csv
A-sur ù i-lu-ku-nu li-tù-ld,May Ashur and your gods be witnesses.,akkadian-translation.csv
a-na li-bi-led ici lù-ma-nim a-na KU.BABBAR su-a-ti 2 GU URUDU lu d -giıl,"In order not to break your heart, I have weighed out two talents of copper for that money.",akkadian-translation.csv
a-hu-a a-tù-nu,Be brothers.,akkadian-translation.csv
a-na (J-şur-t-itar qi-bi-ma,Speak to Usur-si-Ishtar.,akkadian-translation.csv
i-nu-mi KÙ.BABBAR ta-du-nu-su-ni,When you are going to give him the money.,akkadian-translation.csv
ù KÙ.BABBAR di-su-um,And give him the money.,akkadian-translation.csv
urn-ma (J-şur-t-htar-ma a-na Hu-ni-a qi-bi-ma,Thus says Usur-Ishtar to Hunnia:,akkadian-translation.csv
KÙ.BABBAR sa DAM.GiIR i-di-na-ku-ni si-ma-am ia-a-am-ma a-na DAM.Gi4R ié-şi-am,"With the silver that the merchant gave you, buy the merchandise and send it to the merchant.",akkadian-translation.csv
iu-ma ia-tum ia-na-at û-tà-ta-am iu-pu-uk,"If the season is appropriate, heap up the grain!",akkadian-translation.csv
au-ma lé ki-a-am i -ma-am sa-a-am,"If it is not so, buy the merchandise!",akkadian-translation.csv
mi-nam lam-ni-ii lâ-li-kà-hum-ma,Why do I come to you in a bad way?,akkadian-translation.csv
ûz-ni-ma lé ta-pd-ti,And why do you not inform me?,akkadian-translation.csv
İ-hu-pi-a û Sàl-ma-~4-iur KÙ.K1-ş6-nu ils-ta-qi-û,Ihuppia and Salma-Assur have taken their gold one after another.,akkadian-translation.csv
ù 1-di-A-sur lé-qâ-am e-ta-wi,And Idi-Assur says he will take it.,akkadian-translation.csv
a-4a-ti a-ti e-lâ-nu-kà i-au i-su,"Please (you are my sister), who else is there besides you?",akkadian-translation.csv
5 GIN ina iserâtim im-ti,5 shekels decreased from the normal amount,akkadian-translation.csv
lu i şa'ûdim lu ina iserätim imti,it decreased either during melting or due to normal or natural conditions,akkadian-translation.csv
tup-pu-um sa i-a-ti ù A-stir-UTU-lli ra\\-na A sùr ma lik i-tal-kà-sum,a letter from me and from Assur-samsi went to him,akkadian-translation.csv
a-na-kam [a-n]a Su-Hu-bur a-na na-ru-qti-i[m] [pa]-i rlue a-ti-di-in,I have promised Su-Hubur a joint-stock fund.,akkadian-translation.csv
[a-ma-kam] : a-ta : pa-kà a-ma-ma-an [la tja-da-an-ma la tù-ba-la-ni,Do not promise anything to anyone else there lest you put me to shame.,akkadian-translation.csv
[a-ta-]al-kam: ma : Su-Hu-bur a-na-kam û za kà kà,Do come here and have Su-Hubur clear your affairs!,akkadian-translation.csv
a-pu-tum su-ma a-hi a-ta : a-ma-kam : a-wa-tam il-té-et a-na rA\\-sùr-ma-lik hi-ma i-a-ti [q]a-ri-ib,"My dear brother, put in a word on my behalf to Assur-malik",akkadian-translation.csv
"a-sar [a-bu]-kà ù a-bu a-bi-kà i-na [É-dim a-rani-»nim : TUG.HLA [il5 t[a ab s""u ni : ù a-ta [a-m]a-kam : na-ru-qam na an li ma [TUG.HI.A] li it ba a[s]","In this house where your father and grandfather have been clothed, you too should take a joint-stock fund and be clothed yourself!",akkadian-translation.csv
mi sa al KÙ.BABBAR u4-mu-lu-nu ma-al-u,For half of the silver their terms have expired.,akkadian-translation.csv
mi-la-al KÙ.BABBAR a-na MU.4.SÈ i-la-qal,For half of the silver he must pay within 4 years,akkadian-translation.csv
lu is-ti ga-zu-ig l-ti-su lu is-ti DUMU e-mi-gu şa-âb-ta,Catch him there either with his representative or with the son of his father-in-law.,akkadian-translation.csv
lu pi-ri-kà-nu ii-ma-am is-u-mu şa-db-ta,"They certainly bought pirikannum fabrics, catch them.",akkadian-translation.csv
a-ma-id i-qâ-bi4-a-<<ü-»ku-nu-ti ma-şa-ku fi tup-pu-su 4a-ar-ma-am if-kà-al,"According to what they tell you, I will take responsibility and I will keep his enveloped tablet.",akkadian-translation.csv
û iu-ma gu-ut i-ta-al-kam şa-cıb-ta-su a-hu-û<-a> a-tù-nu iı-ze-na-ma,"And if he comes here right now, catch him. You are my brothers! I will not let him go!",akkadian-translation.csv
a-gar KU.BABBAR6p-su i-ba-si-û sa-cıb-ta û a-şé-er KÙ.BABBARpi-a-ma a-na Sa-lâ-tù-a-ar ii-ra-pi-del-ni,"Keep his money where it is, and they took me to Salatuar for my money.",akkadian-translation.csv
a-ma-kam Da-da-a DUMU A-gur-ba-ni DUMU Di-di-e KU.BABBAR sa «sa» Ba-al-tù-a na-si-i,"There, Dada, the son of Assur-bani, the son of Didie, is holding the money of Baltua.",akkadian-translation.csv
su-ma mi-ma tup-pâ-am sa ku-nu-ki-ku-nu di-na-su-um,"If so, give him a document with your seal.",akkadian-translation.csv
su-ma um-ma su-ut-ma na-dg-a-ku mi-ma lé ta-mi-a-su,"If he says: 'I have carried (it) to you', do not make him swear at all.",akkadian-translation.csv
ki-ma-ma waddiaku,thus am I informed,akkadian-translation.csv
summa damiq,If the state or mood of the king's son is good,akkadian-translation.csv
9 1/3 GIN a-na am-ti-su sa Ù-xu-bi-is-ki-im di-na,Give the remaining 9 1/3 shekels to the slave girl of Uhubiskum,akkadian-translation.csv
a-di 5 u4-me-e ri-ik! -si! û-sé-ba-lâ-ku-nu-ti,Within five days he will send his own small package,akkadian-translation.csv
a-na ITU.I.KAM a-şé-er tdm-kà-ri-ku-nu a-na Wa-ah-su-sa-na ld ta-li-kà-ma tdm-kà-ar-ku-nu id tû-û-sa-ba i-na 20 LÂ 1 GIJ URUDU ta-di-qû-id-nim şz-ib-tdm a-ld-qé-ma a-na tdm-kà-ri-ku-nu a-ta-na-d: in,"If you do not go to your merchant in Wahshushana within one month and satisfy your merchant, I will take the interest from the 19 talents of copper that you paid me and give it to your merchant.",akkadian-translation.csv
hu-bu-ld-ku-nu hu-bu-Id-ku-nu-ma,And your debt remains your debt!,akkadian-translation.csv
i-na q tim ia (7-pé-e sa S'u-Be-lim 7 ITU.KAM KI URUDU uk-ta-lu,"With the share of Upe of Su-Bélum, he will be held for 7 months with the copper.",akkadian-translation.csv
URUDU gu-Be-lt m t -ta-ar-su-ma Étù sa S~u-Be-lim,"If Su-Belum returns the copper to him, the house belongs to Su-Bélum.",akkadian-translation.csv
a-na a-wa-tim a-ni-a-tim kà-ru-um Kà-ni-iski i-di ni-ma 3=-bu-ti IGI GiR sa A-sùr a-di-in,"For these matters the Karum of Kanish gave me (as a witness), and I gave my testimony before the dagger of Assur.",akkadian-translation.csv
30 ma-na AN.NA a-na tâ-ad-mi-iq-tim a-di-<na->kum,He is asking back the 30 minas of tin which he had previously given as an interest-free loan.,akkadian-translation.csv
ii-hâ ta-a-ta-na-me,He warns him not to pretend to not hear him.,akkadian-translation.csv
qa-ti-i i-ta-di-a,He requests that it be kept on his behalf.,akkadian-translation.csv
mi-is-lam AN.NA iı mi-is-lam şiı-ba-tim ni-is-a-am-ma,By purchasing tin with one half and textiles with the other half.,akkadian-translation.csv
a-hi a-ta ki-ma a-na-ku a-na-kam a-na té-er-ti-kà na-ah-da-ku-ni ıı a-ta a-ma-kam a-na té-er-ti-a i-hi-id,"Stating that he pays attention and complies with his interlocutor's requests, Sû-Bēlum emphasizes that he expects the same reciprocation in return.",akkadian-translation.csv
a-hi a-ta KÙ.BABBAR sa li-bi4-kà û ta-ad-mi-iq-ti sé-bi4-lam,You are my brother; send me the silver that is with you and the joint-venture profit.,akkadian-translation.csv
a-hu-a a-tù-nu a-té-er-tt-a i-hi-da-ma KU.BABBAR sa-cis-qt-hi-ma û-sé-bi4-tâ-nim,"You are my brothers, pay attention to my instructions: collect the silver and send it to me.",akkadian-translation.csv
Şi-ba-at KÙ. BABBAR e-er-ša-su-ma sé-bi4-1ci-nim,Request the interest on the silver from him and send it to me.,akkadian-translation.csv
a-na Ma-nu-ki-A-sur qi-bi4-ma a-na-kam-ma um-ma a-na-ku-ma i-na ba-cib-ti-a KÙ. BABBAR li-qi-ma û té-ba-ma a-tal-kam,Say to Mannu-ki-Aššur: 'Thus I (said) here: Take the silver from my outstanding claims and then set out and come here.',akkadian-translation.csv
mi-su-um u4-mi-I~à pcc-ti a-na wa-sa-bi4-im às-pur-kà,Why did I write to you to stay for an unknown number of days?,akkadian-translation.csv
na4GUG sé-bi4-lam,Send me the carnelian.,akkadian-translation.csv
"Ki1.BABBAR 10 ma-na is-ti Hu-ni-a sé-bi,-lam",Send 10 minas of silver with Hunia.,akkadian-translation.csv
3 ma-na KU.BABBAR i-li-bi4 Su-mi-a-bi4-a 1 ma-na.TA i-na sa-tim i-sa-qal,3 minas of silver are owed by Sumi-abiya; he shall pay 1 mina each year.,akkadian-translation.csv
su-ma lä is-q iıl 1/2 ma-na.TA i-na ITU[.1. KAMJ a-na 1 ma-na-im şi-ib-târn û-şa-âb,"If he does not pay, he shall add 1/2 mina of interest per month per 1 mina.",akkadian-translation.csv
a-na 20 4a-am-a-t[im] i-sa-qal su-ma lâ-is-qûl 1 1/2 GIN.TA i[-na] İTU.1.KAM a-na 1 ma-na-im şi-ib-tâm û-şa[-âb],"He shall pay in 20 hamuštums; if he does not pay, he shall add 1 1/2 shekels of interest per month per 1 mina.",akkadian-translation.csv
5 ma-na KU.BABBAR i-li-bi4 A-mur-Istar a-na 20 4a-am-a-tim i-sa-qal,5 minas of silver are owed by Amur-Ištar; he shall pay in 20 hamuštums.,akkadian-translation.csv
[x] ma-na KÙ.BABBAR şa-ru-pd-am i-şé-er A-sur-S[İG5] Û-ş[ur]--itar i-su 1 GIN.TA i-na i[TUJ.1.KAM a-na 1 ma-na-im şi-ib-târn iı-şa-âb,Uṣur-ši-Ištar has [x] mana of refined silver against Ashur-SIG5; he shall add 1 shekel of interest per month per 1 mana.,akkadian-translation.csv
En-um-A-sur ii I-na-Sû-en6 i-na Tz me-el-ki-a / a-na I15-we-da-ku ia-bu-tû-ni-a-t=-ma,Ennum-Assur and Inna-Suen seized us in Timelkia against Il-wedaku.,akkadian-translation.csv
um-ma En-um-A-sur ù I-na-Sû-ens-ma a-na I15-we-da-ak-ma,And then Ennum-Assur and Inna-Suen spoke as follows to Il-wedaku:,akkadian-translation.csv
a-na a-pu-tim sa É I-tur4-DINGIR ii-bi-e ta-sa-kà-an-ni-a-t=,"Because of the difficult situation of the firm Itur-ili, you are appointing witnesses for us.",akkadian-translation.csv
sa-zu-ıiz-tum né nu,We are representatives.,akkadian-translation.csv
mi-ma ta-.§6 e-ni-a-t(,Do you demand anything from us?,akkadian-translation.csv
um-ma I1i5-we-da-ak-ma,Il-wedaku replied as follows:,akkadian-translation.csv
sa-zu-ûz-tum a-tu -nu,You are representatives.,akkadian-translation.csv
mi-ma ku-nu-t= ù-ld a-hi-e-ku-nu,I demand nothing from you.,akkadian-translation.csv
a-na a-wa-tim a-ni-a-tim kà-ru-um Kà-ni-is sa-he-er GAL i-dz in-ni-a-t(-ma,"For these matters, the Karum Kanesh, small and great, gave us (as witnesses).",akkadian-translation.csv
IGI GfR sa A-sur ii-bu-tf n: i-li-ba-ni ni-dz-in,And we gave our testimony before the dagger of Assur.,akkadian-translation.csv
IGI DUMU I-a-a IGI Puzur4-A-Jur DUMU I-ku-pi-a IGI I- li-ü- ra-ni DUMU Su-Be-lim / Nu-ur-Istar DUMU I-lâ-âp-ra-at-ba-ni dIM-GAL DUMU A-sur-pi-lâ-ah tap-pd-ti-ni,"Before the son of Ia'a, before Puzur-Assur, son of Ikuppija, and before Ili-aranni, son of Su-Belim; Nur-Istar, son of Ilaprat-bani, and Adad-rabi, son of Assur-pilah, were our companions.",akkadian-translation.csv
i-ta-ma Be-him-ba-ni v i-na su-ga-ri-e sa A-sur i-na 18 ma-na URUDU SIG5 8 GIN KÛ.BABBAR A-sur-tdk-la-ku ki-is da-ti-su hi i-di-nu-su-ni 8 GIN [KJ].BABBAR lu sa ba-ri-su-nu-ni ki-hi-hi-an lu e-ku-lu-ni mi-ma hi i-ri-hu-ni,"Bēlum-bāni will swear before the šugarriā'um-symbol of Assur that Assur-taklāku did not give him his share of 18 minas of good copper and 8 shekels of silver, that 8 shekels of silver belonged to them jointly and they both consumed it without anything remaining.",akkadian-translation.csv
i-ta-ma-ma 18 ma-na URUDU [A]-šur4dk-ld-ku [a]-na Be-him-ba-ni i-da-an,"If he swears this, then Assur-taklāku will give Bēlum-bāni the 18 minas of copper.",akkadian-translation.csv
Be-him-ba-ni TI 1G a-na A-sur-tâk-hi-ku i-chi-an,And Bēlum-bāni will give Assur-taklāku a piece of cloth.,akkadian-translation.csv
a-na Set-si-a Ija-na-na ù U-şù-ur-sa-Istar qi-bi-ma um-ma dNIN. SUBUR-ba-ni-ma,"To Sāsia, Ijanana, and Uşur-ša-Ištar say: Thus says Ilabrat-bāni.",akkadian-translation.csv
15 GIN KU.GI ku-bur-si-num 7 GIN KU.GI sa âb-ni-su a-na U-sur-sa-İstar e-zi-ib-ma,I left 15 shekels of kubursinnu-gold and 7 shekels of gold of its stone to Uşur-ša-Ištar.,akkadian-translation.csv
ù té-er-tù-su i-li-kam um-ma su-ut-ma 5 I/2 GiN.TA KU.GI-kâ a-di-in-ma 2 ma-na 1 GIN KU.BABBAR al-qi,"And his report came to me: Thus (he says), 'I sold your gold at 5 1/2 shekels each and I received 2 minas 1 shekel of silver.'",akkadian-translation.csv
SA 15 GIN a-na sa ki-ma diM-GAR âs-gûl si-ti KÛ.BABBAR 1 2/3 ma-na 6 GÎN i-ba-si,"Out of it, I paid 15 shekels to the representative of Adad-rabi; the remainder of the silver, 1 2/3 minas 6 shekels, is available.",akkadian-translation.csv
16 ma-na URUDU SIG5 sa Ta-ri-tar ku-nu-ki-a Ki-in-wa-nu-wa ub-lâ-ku-nu-ti,Kinwanuwa has brought to you 16 minas of good quality copper of Taritar under my seal.,akkadian-translation.csv
15 GIN KU.BABBAR sa-ru pd-am ù 10 ma-na URUDU SIG5 ku-nu-ki-a A-sur-i-mi-ti kâc-sa-ar Puzur4-A-sùr ni-a-im na-ccs-a-ku-nu-ti,"Aššur-imittī, the packer of our Puzur-Aššur, is bringing to you 15 shekels of refined silver and 10 minas of good quality copper under my seal.",akkadian-translation.csv
a-lıu-a be-lu-a a-tù-nu URUDU SIG5 a-na KU.BABBAR ta-e-ra-ma,You are my brothers and my lords; convert the good quality copper into silver.,akkadian-translation.csv
1 5/6 ma-na KU.BABBAR Kİ Puzur4-A-sur ni-a-im a-si-ib-tim al-qi,I took 1 5/6 minas of silver from our Puzur-Aššur for interest.,akkadian-translation.csv
kà-ru-um E-lu-itu-ut şa-he-er GAL İGİ GiR di-nam i-di-in-ma,"The kârum of Eluḫut, small and great, gave a verdict before the dagger.",akkadian-translation.csv
kà-ru-um S(-ma-lâ d1-nam i-di-ma,The kârum of Šimala gave a verdict.,akkadian-translation.csv
a-na a-wa-tim a-ni-a-tim û-bar-tum sa Ku-bu-ur-na-at i-dl-ni-ma İGİ GİR sa ~1-sur st-bu.ti a-d~-in,"Regarding these matters, the wabartum of Kuburnat gave me authority and I gave my testimony before the dagger of Ashur.",akkadian-translation.csv
um-ma Si-ma-at-Su-en6-ma a-na U-sur-sa-Istar qi-bi-ma,"This is a letter written by Lady Simat-Su'en to Uşur-sa-Îstar, one of her brothers.",akkadian-translation.csv
ni-is-ha-turn i-ni-is-ha-ma,The nishatu-dues have been deducted.,akkadian-translation.csv
Da-na-A-sur DUMU ga-al ma-hi-im i-li-kà-ma,"Dana-Assur, son of the gal-mahim official, came here.",akkadian-translation.csv
um-ma su-ut-ma Étdm a-kà-na-ak,"Thus he said: ""I will seal the house.""",akkadian-translation.csv
um-ma ga-lim-A-sur--ma mi-nam <a-na> a-bi4-kà ù ku-a-ti ha-bu-ld-ku-ma i / ta-kà-na-ak,"Salim-Assur said as follows: ""What do I owe to your father and you that you should seal it?""",akkadian-translation.csv
sa ki-ma a-bi-a is-pu-ru-ni,My father's representatives have sent word to me.,akkadian-translation.csv
um-ma iu-nu-ma TiJG sû-ba-tû ia i-na Za-al-pa ha-al-qzl-ni,"Thus they said: ""My garments have been lost in Zalpa.""",akkadian-translation.csv
lâ ia tâm-kà-ar a-bi-a TITG fil-ba-ti ku-a-i-tum ha-al-qzé,They were not those of my father's merchant; your garments were lost.,akkadian-translation.csv
um-ma S a-lim-A-sur-<ma> ku-nu-uk,"Thus said Salim-Assur: ""Seal it!""",akkadian-translation.csv
ik-nu-uk-ma i-na wa-ar-ki-tim i-li-kam-ma,He sealed it and afterwards he came here.,akkadian-translation.csv
um-ma Sa-lim-A-sur-ma 30 Ti1G qd-du-um sa kà-şa-ri-im tal-qé,"Thus said Salim-Assur: ""You took 30 garments including those of the packer.""",akkadian-translation.csv
a-na a-wa-tim a-ni-a-tim kà-ru-um Ka-ni•is i-d(-in-ni-a-ti-ma IGI GÎR sa A-iur ii-bu-ti-ni ni-di-in,For these matters the karum Kanesh gave us to the judges and we gave our testimony before the dagger of Assur.,akkadian-translation.csv
a-na (J-şâ-ur-t-htar qi-bi4-ma um-ma Ga-lâ-bu-ma,The letter of Gallābum to Uṣur-ša-Ištar.,akkadian-translation.csv
ma-id té-i-ir-ti-kà TZIG ni-be-er-ma,They chose the textiles according to his instructions.,akkadian-translation.csv
a-na (J-şâ-ur-t-htar qi-bi4-ma um-ma Ga-lâ-bu-ma ma-id té-i-ir-ti-kà TZIG ni-be-er-ma,"It is Galabum's letter to Usur-shi-Ishtar, starting by stating that they selected the textiles according to his instructions.",akkadian-translation.csv
um-ma gu-Be-him-ma 28 GIJ URUDU a-na En-um-A-iur DUMU Sâ-ba-s: a ha-bu-la-ti-nu-ma,The latter owed Ennum-Assur a total of 28 talents of copper.,akkadian-translation.csv
16 1/2 GIN Ki1.G[İ] pd-sa-lam Sİ[GS] sa ha-ra-an a-limé['] i-Şé-er dIM-st'ı-lu-li Hu-ni-a i-su,"It concerns the 16 1/2 shekels of good quality pasallum gold that Hunnia is owed by Adad-shululi, which is being taken to Assur.",akkadian-translation.csv
T1JG ba-ru-ma-am is §i-ni-tdm ld ta-sa-a-ma-nim,don't buy multicoloured and dyed textiles,akkadian-translation.csv
DUB ßd-am i-na qd-nu-e la-wi-a-ma da-am-qi-is a-na DUMU um-me-a-nim ke-nim pi-iq-da lu-ub-lam,"wrap the tablet in reed (?) and be so kind as to entrust it to a reliable messenger, that he may bring it to me",akkadian-translation.csv
mas-ki it pi-ri-kâ-ni ku-nu-ki sa A-sùr--SIPA sa i-na qd-ra-bi-tim e-zi-bu na-ru-qam it mas-ki is-té-ni-is li-i15-wi-i -su-nu-ma a-na a-li-ki-im pd-ni-im-ma pi-qi-id-ma lu-ub-lu-nim,"the hides (fleeces?) and piri-kannü-textiles with the seal of A. which I left behind in the interior of the house—let them wrap the bag (with textiles) and the hides together, entrust (them) to the first traveller (caravan?) that leaves, so that they may bring them to me",akkadian-translation.csv
30 TvG i-li-wi-tim al-wi,I used 3o textiles for wrapping up (the rest of the merchandise),akkadian-translation.csv
a-na a-limki lu-bi-i15-ma a-na Ta-ta-a me-er-i-ti-a t ga-zu-a DUMU.SAL En-nam-A-sir li-di-in,"He should carry the shipments to the city and give them to my daughter Tatâ'a and to Sazua, the daughter of Ennum-Assur.",akkadian-translation.csv
ki-ma Ku.BABBAR ù sé-bu-lâ-tim tal qé-a-ni té-er-ta-ku-nu li-li-kam,"As soon as you have received the silver and the shipments, may your report come to me.",akkadian-translation.csv
URUDU i-na sà-nu-qi-im 8 ma-na 13 i-bi-ti-iq,when checking the copper 8 minas proved to be missing,akkadian-translation.csv
népis am. .. ' . .. IGI B aaturma 1/3 mana 2/3 GIN 9 KÙ . BABBAR ba-ti-iq,I opened the packet in the presence of B and 202/3 shekels were missing,akkadian-translation.csv
