transliteration,translation
na-áš-pé-er-tum ša a-šùr-DU10 i-li-kam-ma a-na 1 ma-na KÙ.BABBAR a-wa-at-kà i-gi5-mì-ir KÙ.BABBAR šu-a-tí-i,A letter of Aššur-ṭab arived here and for an amount of 1 mina of silver your affair has been settled.
a-na-ku a-pu-ul a-ha-ma ⅓ ma-na,I myself have guaranteed that amount of silver.
KÙ.BABBAR ba-áb DINGIR a-na a-bi4-ni ta-dí-i,"Moreover, you have assigned ⅓ silver to our father in the Gates of the god."
iš-té-ni-iš ša 1⅓ ma-na KÙ.BABBAR ṭup-pá-kà al-pu-ut na-áš-pé-er-tám ša ku-nu-ki-a ša 1 ma-na KÙ.BABBAR,I drew up your tablet for a total of 1 ⅓ mina of silver; you have in your possession a letter with my seal (good) for 1 mina of silver and a second (good) for ⅓ mina of silver.
tù-kà-a-al ú ša-ni-tám ša ⅓ ma-na KÙ.BABBAR tù-kà-a-al táq-bi4-a-am um-ma a-ta-ma a-li-ik-ma ṭup-pá-am ša ku-nu-uk a-šùr-DU10 li-qí-a-am ṭup-pá-am ša ku-nu-uk a-šùr-DU10 al-qé-a-ku ša a-bu-šu ú šu-ut a-na ku-a-tí ú me-er-i-e-kà lá i-tù-ru-ni,"You told me as follows: 'Go and obtain for me a tablet sealed by Aššur-ṭab,' and I obtained for you a tablet sealed by Aššur-ṭab, stating that neither his father nor he himself will come back on you and your sons."
a-hi a-ta 1⅓ ma-na KÙ.BABBAR ku-nu-uk-ma a-na PUZUR4-a-šùr pí-qí-id-ma lu-ub-lam,"Please, my brother, put 1 ⅓ mina of silver under seal and entrust it to Puzur-Aššur to bring it here."
⅓ ma-na LÁ 2 GÍN KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er PUZUR4.IŠTAR i-ri-šum i-šu,Puzur-Ištar owes ⅓ minas minus 2 shekels refined silver to Erišum
iš-tù ha-muš-tim ša a-šur-i-dí ù tap-pá-i-šu a-na 2 ITU.KAM i-ša-qal,From the hamuštum of Aššur-idī and his business partner he has 2 months to pay.
šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám i ITU.KAM ú-ṣa-áb IGI mu-šu-e-ni IGI a-ta-a,If he does not pay the weight of the colony will be added per month in interest. Witness list: Muš(u)weni and Attaya
a-na a-lá-hi-im qí-bi4-ma um-ma SIG5-pí-a-šur ú PUZUR4-a-šur-ma,To Ali-ahum from Damiq-pī-Aššur and Puzur-Aššur:
a-ta ú-za-ni-ma lá ta-áp-té-té-e a-ma-kam ki-ma ša-lu-um KÙ.BABBAR 1 ma-na.TA ša na-áš-a-ni-ni šu-ma ha-ra-an sú-ki-ni-im ša-al-ma-at tí-ir-ta-kà li-li-kam ú-za-ni pì-té,"But you have not informed us.(Stratford preference: But you did not inform us!) There, for the sake of the safety of every mina of silver that we bring, send us word and inform us whether the Narrow Track is safe."
lu i-na ma-ṣa-ra-tim AN.NA 10 ma-na nu-šé-ra-ba-am tí-ir-ta-kà li-li-kam-ma a-na tí-ir-tí-ni i-hi-id 2 ma-na KÙ.BABBAR a-na pá-ni-ni šé-bi4-lá-am,"send word whether we shall let some 10 minas of tin enter the guard-posts, Send 2 minas of silver to us"
ú i-na qé-er-bi4-ma 10 ma-na URUDU SIG5 ša <gap> KÙ.BABBAR ṣí-pá-ra-tim <gap> e-ki-im za-áp-ru-tim šé-bi4-lam,"and send 10 minas of good copper included, for <gap> silver send bronze nails, and"
4 GÍN KÙ.BABBAR i-ṣé-er <gap>-a-šur DAM.GÀR i-šu,--a-šur owes the merchant 4 shekels silver.
ITU.KAM a-lá-na-tim a-na ITU.KAM i-ša-qal,He will pay one month (from) the Month 12.
šu-ma lá iš-qúl ⅓ GÍN.TA i-na ITU.KAM ú-ṣa-áb,"If he does not pay, he will add (as interest) ⅓ shekel per month."
li-mu-um a-šùr-na-da ha-mu-uš-tum ša qá-té kà-ar-wa-a IGI a-šur-i-dí,Eponymate: Aššur-nādā. Hamuštum: The week after Qarwāya. Witnesses: Aššsur-idī
KIŠIB kà-ri-im kà-ni-iš kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pí-šu ù mì-ma KÙ.BABBAR a-na hu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er-e i-dí-a-bi-im i-qá-bé um-ma šu-ut-ma KÙ.BABBAR a-nàm a-ha-a ú-ša-qí-il5,"Seal of the Kanesh colony: The colony has passed a verdict stating that Šalim-Aššur shall mention to Iddin-abum's sons his tablets and what silver he has paid to cover Iddin-abum's debt- all the silver, saying: ""This silver I paid in different places."""
21 gu5-šu-ru GAL 23 tár-dí-ú-tum 6 le-ú GAL-tum 8 tár-dí-ú-tum,"21 large beams, 23 of smaller size; 6 large wooden boards, 8 of smaller size."
a-na ì-lí-ba-ni ù ku-li-a qí-bi-ma um-ma a-šùr-e-nam-ma,"To Ilī-bāni and Kuliya, say, this is what Aššur-ennam says:"
i-na ša-lá-tí-wa-ar ⅚ ma-na KÙ.BABBAR ku-nu-ki-šu ku-li-a i-dí-nam-ma,In Šaladuwar Kuliya gave me ⅚ mina of silver under his seal.
a-na wa-ah-šu-ša-na a-na ṣé-ri-kà ub-lam-ma um-ma a-na-ku-ma a-ma KÙ.BABBAR i-na ku-nu-ki ša ku-li-a áp-qí-da-ku-um,I brought to Wahšušana to you and I said: Herewith I entrust to you silver under the seals of Kuliya.
KÙ.BABBAR ša a-šu-mì ku-li-a ša-du-a-tám kà-ra-am ta-pu-lu,It is silver you promised to pay the kārum as šad-du'utu-tax on behalf of Kuliya.
um-ma a-ta-ma ke-na a-pu-ul KÙ.BABBAR,You said: Yes I promised it.
IGI a-šùr-lá-ma-sí DUMU a-šur-ma-lik ú šu-iš-ha-ra DUMU e-na-sú-in li-me-e ri-ik-sà-am áp-qí-da-kum,"In the presence of Aššur-lamassī, son of Aššur-mālik, and of Šu-Išhara, son of Ennam-Suen, the līmū, I entrusted the packet to you."
mì-nam a-na É a-bi4-a al-qé-ma a-hu-kà i-tù-ra-am,What did I take for my paternal house that your brother came back on me?
i-na al tí-im-ni-e ta-am-hu-ri-ma IGI e-na-sú-in DUMU i-sú-rik13 ù IGI ú-zu-a DUMU ku-ku-lá-nim ta-áš-e-li-ma um-ma a-ta-ma i-nu-mì KÙ.BABBAR ku-nu-ki ša a-hi-a tù-šé-bi4-lá-ni ma-num li-mu-um,"In Al-Timniyē you approached me and in the presence of Ennam-Suen, son of Issūrik, and of Uzua, son of Kukkūlānum, you interrogated me saying: Whe you had me bring the silver with my brothers' seals, who was then līnūm?"
um-ma a-na-ku-ma a-šùr-lá-ma-sí ú šu-iš-ha-ra li-mu-ú ù ma-ah-ri-šu-nu-ma KÙ.BABBAR áp-qí-da-kum,"I answered: Aššur-lamassī and Šu-Išhara were līmū, and it was in their presence that I entrusted you the silver."
1 ma-na ší-a-ma-tí-šu a-na 4 ma-na KÙ.BABBAR i-tù-ur-šu-ma a-wa-at-ni,I booked 1 mina of silver as due by him.
a-na ku-li-a qí-bi-ma um-ma a-ba-ba-a-a-ma,"Say to Kuliya, thus says Ababaya:"
a-na-kam 1⅓ ma-na KÙ.BABBAR ša a-na mu-lá-e-i ša É sà-ba-sí-a ni-il5-qé-e-ú be-el qá-ta-tí-a ša iš-tí-a i-zi-zu-i-ni 5-šu-nu i-na-zu-mu-ú,"Here, as for the 1 ⅓ mina of silver which we borrowed to supplement the amount of Sabasiya's house/firm, my guarantors, which assisted me, all five of them, are complaining."
um-ma šu-nu-ma ṭup-pá-am ša ku-nu-ki-ki dí-ni-ni-a-tí ša KÙ.BABBAR a-na ṣí-it ku-li-a i-ší-iq-lu-i-ni KÙ.BABBAR 1 ma-na-um 7 GÍN ni-il5-qé,They say: 'Give us a tablet with your seal to the effect that the silver has been paid for Kuliya's expenses; we have borrowed the silver at an interest of 7 shekels per mina'.
a-pu-tum 5 GÍN KÙ.BABBAR a-bu-kà a-šu-ur ù ni-ší-kà 1 GÍN KÙ.BABBAR TA a-šu-ur ù ta-zi-ma-tí-ší-na lá áš-ta-na-me-e,"Please, provide your father with 5 shekels of silver and each of your folks with one shekel of silver and let me no longer hear their complaints!"
a-pu-tum ša a-wi-lu-tí-kà e-pu-uš a-pu-tum KÙ.BABBAR a-na a-šùr-ṣú-lu-li dí-in-ma lu-ub-lam a-na-kam ú-ša-ah-du-ru-ni,"Please, act as the gentleman you are! Please, give silver to Aššur-ṣululī to bring it to me. Here they are frightening me."
⅓ ma-na KÙ.BABBAR <gap> hi-ri-im ša PÚZUR <gap> na-áb-sú-in 10 GÍN KÙ.BABBAR ší-im pí-ri-kà-ni 9 GÍN KÙ.BABBAR ša <gap> 7 GÍN KÙ.BABBAR ša <gap> ŠU.NÍGIN 1 ma-na 1 <gap>,"⅓ mina of silver for <gap> Puzur- <gap> Nab-Suen, 10 shekels of silver the price of pirikannu-textiles, 9 shekels of silver of <gap>, 7 shekels of silver of <gap> in all 1 mina 1 <gap> shekels of silver."
a-na KÙ.BABBAR a-nim 10 GÍN KÙ.GI <gap> a-šùr-ṣú-lu-li <gap> 10 GÍN KÙ.GI <gap> ša ša-ku-ul-tim,For this silver <gap> 10 shekels of gold <gap> Aššur-ṣululī <gap> 10 shekels of gold <gap> for the dinner.
ŠU.NÍGIN ⅓ ma-na KÙ.GI ù ½ ma-na KÙ.BABBAR,In all 20 shekels of gold and ½ mina of silver.
mì-ma a-nim ku-nu-ki-a PÚZUR.IŠTAR DUMU en-na-nim za-al-pá-i-um a-na kà-li-tí-ni ú-bi4-il5 IGI a-šùr-e-mu-qí DUMU ga-za-nim-DUB.SAR,"All this, under my seal, Puzur-Ištar, son of Ennānum, from Zalpa, brought to our bride-in-spe. In the presence of Aššur-emūqī, son of Gazānum, the scribe."
ša-lim-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma šu-ut-ma a-na šu-be-lim ù en-na-sú-in-ma KÙ.BABBAR 1 GÚ ù 2 GÚ a-na hu-bu-ul a-bi4-ku-nu i-na na-ru-qí-a ú-ša-qí-il5 ba-a-nim ṭup-pè-e ša hu-bu-ul a-bi4-ku-nu am-ra-ma KÙ.BABBAR-pì šu-uq-lá-nim,"Šalim-Aššur siezed us and said to Šu-Bēlum and Enna-Suen. ""I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital. Come on, look at the tablets concerning your father's debt and pay me my silver."""
um-ma šu-nu-ma ṭup-pu me-eh-ru ša a-bi4-ni i-na ku-nu-uk šu-{d}EN.LÍL a-mur-IŠTAR ù šu-a-nim kà-an-ku-ma i-na a-lim{ki} i-ba-ší-ú šu-ma-ba i li-bi4 a-bi4-ni ta-áb-tù-ra-am ša-al-ma-am i-na a-lim{ki} lá-qá-am lá ta-mu-a,"They said: ""Our father's tablets and copies were sealed with the seals of Šu-Illil, Amur-Ištar and Šu-Amun, and they are in the City. If indeed you can establish anything as owed by our father, will you refuse to take it complete in the city?"""
um-ma ša-lim-a-šùr-ma a-na šu-be-lim-ma KÙ.BABBAR ša eq-lim a-na-ku pá-hu-ra-am qá-bi4-a-ku mì-šu-um iš-tí DUMU da-da KÙ.BABBAR i-na ha-hi-im tal-qé,"Šalim-Aššur answered Šu-Bēlum: ""I have personally promised to collect the silver that is in Anatolia. Why have you taken silver from Dada's son in Hahhum?"""
um-ma šu-be-lúm-ma ke-na al-qé ù en-na-sú-in iš-al-ma um-ma šu-ut-ma mì-šu-um i tí-me-el-ki-a KÙ.BABBAR tal-qé,"Šu-Bēlum answered: ""Yes, I took it."" So he asked Enna-Suen, saying: ""Why have you taken silver in Timelkiya?"""
um-ma šu-ut-ma šu-ma al-qé a-dá-gal-šu lá i-ba-ší,"He answered: ""I shall look whether I took any, but there is nothing."""
a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.
IGI a-ku-za IGI lá-li IGI šu-ku-bi4-im IGI,"Witnessed by Akuza, by Lalum, by Šu-Kūbum, by Aššur-imittī, by Itūr-ilī."
KIŠIB be-lá-nim DUMU šu-ku-bi-im KIŠIB a-gu5-a DUMU dan-na-a-šur KIŠIB ú-ṣú-ur-ša-IŠTAR DUMU da-da-a,"Seal of Bēlānum, son of Šu-Kūbum, seal of Agua, son of Dān-Aššur, seal of Uṣur-ša-Iētar, son of Dadaya."
1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er bé-lá-nim DUMU šu-ku-bi-im ku-li-a DUMU a-lá-bi-im i-šu,"1 mina of refined silver Bēlānum, son of Šu-Kūbum, owes to Kuliya, son of Ali-abum."
a-na ša-na-at ù 6 ITU.KAM KÙ.BABBAR i-ša-qal šu-ma i-na ú-me-šu ma-al-ú-tim KÙ.BABBAR bé-lá-num,He will pay within one year and six months.
lá iš-qú-ul ki-ma a-wa-at kà-ri-im 1½ GÍN.TA a-na ma-na-im ṣí-ib-tám a-na ur-hi-im ú-ṣa-áb,If Bēlānum does not pay when his term is due in conformity with the rule of the kārum he will add 1 ½ shekels of interest per mina per month.
ITU.1.KAM áb-ša-ra-ni li-mu-um i-dí-sú-in DUMU i-dí-a-bi-im,"Month 5, eponymy of Iddin-Suen, son of Iddin-abum."
KIŠIB i-ku-pí-a DUMU pí-lá-ah-IŠTAR KIŠIB ili5-ba-ni DUMU mu-ta-lim KIŠIB a-šur-SIPA DUMU ú-ṣú-ra-nim,"Seal of Ikuppia, son of Pilah-Ištar, seal of Ilī-bāni, son of Mutālum, seal of Aššur-rēʿī, son of Uṣurānum."
8 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ku-pí-a DUMU pí-lá-ah-IŠTAR ku-li-a DUMU a-lá-bi-im i-šu-ú,"8 shekels of refined silver Ukuppia, son of Pilah-Ištar, owes to Kuliya, son of Ali-abum."
a-na 6 ur-hé KÙ.BABBAR i-ša-qal,He will pay within 6 months.
šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb <gap>,If he does note pay he will add interest in conformity with the rule of the kārum.
10 GÍN KÙ.BABBAR be-ú-lá-at ku-li-a DUMU a-lá-bi-im i-na-sú-in DUMU za-ar-ni-qí-im ú-ka-al iš-tí KÙ.BABBAR uk-ta-al šu-ma šu-ma a-e-ma ú-dá-pí-ir,"<gap> silver, a be'ūlātu-loan belonging to Kuliya, son of Ali-abum, Ennam-Suen, son of Zarniqum holds; he is held by the silver. If he goes away to somebody else, he (K.) will hire someone in his place and he (E.) will compensate the wages of the hireling."
a-na a-ta-ta ù kà-nu-tim qí-bi4-ma um-ma a-na-ah-ì-lí-ma,"Say to Atata and Kannūtum, thus Anah-ilī:"
½ ma-na KÙ.KI ù 1½ ma-na KÙ.BABBAR ša kà-nu-tim ša il5-ba-ni ki-ma kà-nu-tim KÙ.BABBAR ip-qí-da-ni a-na-kam a-lá-bu-um ú-ni-hi-ma KÙ.BABBAR 1 ma-na ú-ša-ag-me-er,"""(As for the) ½ mina of gold and 1 ½ mina of silver, belonging to Kannūtum, which silver Ilī-bāni, representing Kannūtum, entrusted to me - here Ali-abum has troubled me and caused expenses of 1 mina of silver."
a-na a-lim{ki} im-ta-ša-ra-ni-ma i-na dí-in a-lim{ki} KÙ.BABBAR ú KÙ.KI a-lá-bu-um i-lá-qé-ma a-na a-wa-at kà-nu-tim lá-bu-um i-za-az,He has now dragged me before the City and by verdict of the City Ali-abum willl take that silver and gold and Ali-abum will be responsible for Kannūtum's interests.
šu-ma kà-nu-tum a-na a-na-ah-ì-lí ta-tù-wa-ar a-lá-bu-um ú-ša-ha-sú-ú,"Should Kannūtum come back on Anah-ilī, then Ali-abum will clear him."
KÙ.BABBAR ú KÙ.KI šu-ut a-na É a-lim{ki} a-na hu-bu-ul ili5-ba-ni i-ší-qí-il5,"The afore-mentioned silver and gold have been paid to the ""City House"" for (to cover) Ilī-bāni's debts."
a-ma-kam a-le té-er-tí ili5-ba-ni i-ba-ší-ú ša ½ ma-na KÙ.KI pá-ša-lam ù 1½ ma-na KÙ.BABBAR ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a,"Over there, wherever goods ordered by Ilī-bāni are available, seize for a value of ½ mina of pašallum gold and 1 ½ mina of silver or what has been bought for it and take it at your own reponsibility."
ṭup-pá-am ša a-lim{ki} da-nam ša ki-ma KÙ.KI ú KÙ.BABBAR ša kà-nu-tí-ni ú-kà-al,I have a strong tablet of the City stating that the silver and gold belong to Kannūtum.
ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra,"And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair!"""
KIŠIB i-ku-pí-a DUMU e-dí-na-a KIŠIB i-ri-ší-im DUMU a-mur-{d}UTU KIŠIB {d}UTU.DU10 DUMU am-ri-a,"Seals: Ikuppiya s. Idinnāya, Irišum s. Amur-Šamaš, Šamaš-ṭāb s. Amria"
<gap> ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}UTU.DU10 hu-dí-da tí-šu,Šamaš-ṭāb owes Hudida ? mina refined silver.
iš-tù ha-muš-tim ša pu-šu-ke-en6 ù PUZUR4-a-šur a-na 3 ha-am-ša-tim i-ša-qal,He will pay 3 weeks from the hamuštum of Pūšu-kēn and Puzur-Aššur.
šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb,"If he does not pay, he will add interest at the rate of the colony."
ITU.KAM ṣí-ip-im li-mu-um e-lá-lí KÙ.BABBAR ša DAM.GÀR-ri-im,Month: Ṣipum Eponymate: Elāli The silver belongs to the merchant.
i-ṣé-er i-dí-a-bi4-im a-mur-IŠTAR ù a-šur-i-mì-tí i-šu-ú iš-tù ha-mu-uš-tim ša kàr-ri-a,Iddin-abim owes Amur-Ištar and Aššur-imittī 13 minas refined silver.
a-na 36 ha-am-ša-tim i-ša-qal šu-ma la iš-qú-ul 1½ GÍN.TA,From the hamuštum of Kar-ri-a he has 36 weeks to pay.
i-na ITU.KAM-im a-na ma-na-im ú-ṣa-áb IGI a-šur-e-mu-qí IGI en-nam-a-šur DUMU me-na-a,If he does not pay 1 ½ shekels per month per mina will be added.
KIŠIB i-dí-a-bi4-im DUMU i-tur4-DINGIR KIŠIB ú-nu-ba,Seal of Idī-abum s. Itūr-ilī. Seal of Unuba
KIŠIB a-ší-a-at 15 ma-na URUDU ma-sí-a-am i-ṣé-er ú-nu-ba ú a-ší-a-at wa-ar-dí ša dan-a-šur lu-zi i-šu,"Seal of Ašiat Unuba and Ašiat, servants of Dān-Aššur, owe Luzi 15 minas washed copper."
iš-tù ha-mu-uš-tim ša {d}MAR.TU-ba-ni ú a-šur-na-da a-na 4 ha-am-ša-tim i-ša-qú-lu,They will pay 22 hamuštum-weeks from the hamuštum of Amurrum-bāni and Aššur-nādā.
i-na áb-na-tí-ni i-ša-qú-lu šu-ma lá iš-qú-lu ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣú-bu ITU.KAM hu-bu-ur li-mu-um i-dí-a-bu-um,"They will pay according to their weights. If they do not pay, they will add interest according to the word of the colony. Month 6, Year of Iddin-abum."
lu-lu en-nu-um-be-lúm pu-šu-ki-in sá-sí-a en-um-a-šùr DUMU a-ni-nim a-lá-hu-um DUMU sú-kà-li-a i-dí-ku-bu-um DUMU a-šùr-ma-lik ú-ṣú-ur-ša-a-šùr DUMU a-gu-a i-lá-áš-ra-ni {d}EN.LÍL-ba-ni DUMU za-za a-ba-sí-a DUMU {d}li-i-ba-a a-ku-ku tù-ur-a-šùr DINGIR-na-da DUMU a-šùr-na-da sú-in-na-da,"Lulu, Ennam-Bēlum, Pūšu-kēn, Sasiya, Ennam-Aššur son of Anninum, Ali-ahum son of Sukkalliya, Iddin-Kūbum son of Aššur-malik, Uṣur-ša-Aššur son of Aguwa, Il-ašrannī, Illil-bāni son of Zaza, Abasiya son of Libbaya, Akuku, Tūr-Aššur, Ilī-nādā son of Aššur-nādā, Suen-nādā-"
mì-ma a-wi-lu a-ni-ú-tum i-na pu-ùh-ri-im i-na kà-ri-im bu-ru-uš-ha-dim uš-bu-ú,"all these men sat in the assembly in the Burušhaddum colony,"
um-ma šu-nu-ma ṣú-ba-tám šu-um-šu mì-ma a-na ú-ší-na-lam lá ta-da-an,"and they said: ""Do not sell a single textile to Ušinalam!"""
a-na ì-lí-ba-ni ù ku-li-a a-na ì-lí-ba-ni qí-bi-ma um-ma a-šùr-e-nam-ma,"To Ilī-bāni and Kuliya, to Ilī-bāni in particular say, this is what Aššur-ennam says:"
⅚ ma-na KÙ.BABBAR i-na ša-lá-tí-wa-ar ku-li-a ku-nu-ki-šu i-dí-nam,In Šaladiwar Kuliya gave me ⅚ mina of silver under his seal.
a-na wa-ah-šu-ša-na a-na ṣé-ri-kà ub-lam-ma um-ma a-na-ku-ma KÙ.BABBAR le-qé-ma ša-du-a-tám ša a-šu-mì ku-li-a ša ta-pu-lu šu-qú-ul,"I brought it to Wahšušana to you and I said to you: Take this silver and pay (with it) the šaddu'utu-tax on behalf of Kuliya, as you promised."
um-ma a-ta-ma ke-na KÙ.BABBAR a-pu-ul,You answered: Indeed I did promise to pay that silver.
ku-nu-ki ša a-hi-kà IGI a-šùr-lá-ma-sí DUMU a-šur-ma-lik ù šu-iš-ha-ra DUMU i-na-sú-in li-me-e áp-qí-da-kum,"In the presence of Aššur-lamassī, son of Aššur-mālik, and Šū-Išhara, son of Enna-Suen, the limū, I entrusted it to you under the seals of your brother."
mì-nam a bé-et a-bi-a al-qé-ma a-hu-kà i-tù-ra-am,What did I take for my paternal house that your brother came back on me?
i-na al tí-im-ni-e IGI ú-zu-a DUMU ku-ku-lá-nim ù i-na-sú-en6 DUMU i-dí-a-bi4-im ta-aṣ-bi4-tí-ma um-ma a-ta-ma i-nu-mì KÙ.BABBAR ku-nu-ki ša a-hi-a ta-dí-na-ni ma-nu-um li-mu-um,"In Al-Timniyē, in the presence of Uzua, son of Kukulānum, and Enna-Suen, son of Iddin-abum, you seized me, saying: When you gave me the silver with my brother's seal, who was then līmum?"
um-ma a-na-ku-ma lá a-šùr-lá-ma-sí ú šu-iš-ha-ra li-mu-ú,I answered: Were Aššur-lamassī and Šu-Išhara no līmums?
ù ma-ah-ri-šu-nu-ma KÙ.BABBAR ku-nu-ki ša a-hi-a áp-qí-da-kum,And it was in their presence that I entrusted you the silver with my brother's seals.
½ ma-na KÙ.BABBAR ta-ad-mì-iq-tám ša a-lá-hi-nim ša tù-ùh-pì-a ì-lí-ba-ni i-hi-bi4-il5-ma 5 ma-na AN.NA iš-tù a-lim{ki} i-na e-lá-i-šu AN.NA a-na a-lá-hi-nim pí-šu-ú i-dí-in,"For ½ mina of silver, a tadmiqtu-loan by the alahhinnum of Tuhpiya, Ilī- bāni became indevted and he promised the alahhinnum 5 minas of tin (to be paid) when he would come up from the City."
i-na tù-ùh-pì-a iṣ-bu-tù-ni-ma 5 ma-na AN.NA a-na zu-mu-ú kà-ší-im ša qá-té a-lá-hi-nim áš-qúl IGI a-šùr-DU10 DUMU a-bu-ša-lim IGI a-šùr-GAL DUMU i-na-a IGI lá-ba-na-da DUMU sà-sa-lim IGI ku-ur-ku-ri-im DUMU a-ku-ú-a IGI a-šùr-ma-lik DUMU a-šùr-lá-ma-sí IGI {d}UTU-ṣú-lu-li DUMU bu-ur-IŠTAR IGI kà-ar-zi-li-li,"In Tuhpiya they seized me and I paid 5 minas of tin to Zumū, the kaššum of the staff of the alahhinnum, in the presence of Aššur-ṭāb, son of Abu-šalim, of Aššur-rabi, the son of Innaya, of Labān-nādā, son of Sasallum, of Kurkurum, son of Aku'a, of Aššur-mālik son of Aššur-lamassī, of Šamaš-ṣululī, son of Būr-Ištar, (and) of Karzilili."
kà-nu-tum a-ša-at il5-ba-ni ta-aṣ-ba-ta-ni-ma um-ma ší-it-ma ½ ma-na KÙ.GI pá-ša-lam ù 1½ ma-na KÙ.BABBAR ša a-na-ah-ì-lí DUMU DU10-ṣí-lá-a-šùr a-na a-lim{ki} i-ni-iš-ú KÙ.BABBAR ù KÙ.GI i-a-um,"Kannūtum, the wife of Ilī-bāni, seized me saying: Half a mina of pašallu-gold and 1 ½ mina of silver, which Anah-īlī, son of Ṭāb-ṣilli-Aššur, brought to the City, that silver and gold belong to me!"
IGI a-nu-pí-a DUMU ú-ṣú-ur-ša-a-šùr IGI ur-da-a-šur DUMU DIRI-im IGI a-šùr-ni-šu-um DUMU iz-kà-nim IGI,"In the presenc of Ilia, son of Ennam-Suen,."
a-lá-hu-um i-šu iš-tù ha-mu-uš-tim ša a-šur-i-mì-tí ITU.KAM ša ke-na-tim li-mu-um ša qá-tí a-šur-i-mì-tí 2 GÍN.TA i-na ITU.KAM-im ṣí-ib-tám ú-ṣa-áb,"Meari owes to Al-ahum 1 mina 2 shekels silver. From the hamuštum of Aššur-imittī, Month 3, eponymate after Aššur-imittī, he will add 2 shekels per mina per month as interest."
IGI šu-pu-na-ah-šu IGI a-na-lí ú-mì-šu,"Witnesses: Šuppu-nahšu, Anali mother."
té-er-tí i-li-kà-ku-nu-tí i-na ṣú-ba-tí ša tám-kà-ri-im ṣú-ba-tù an-hu-tù-um,"My dear brothers, once or twice I have sent word to you."
i-ba-ší-ú i-hi-id-ma <gap> mì-li-ik ṣú-ba-tim mì-il5-kà 1 TÚG SIG5,Among the textiles belonging to the merchant there are some old textiles.
a-lu-a na-áš-a-ku-nu-tí a-ma-kam iš-tí ší-im AN.NA-ki-a KÙ.BABBAR šé-bi4-lá-ni-ma gi-im-lá-ni,Aluwa is bringing you 1 fine textile.
ig-re ag-ri-im a-bi-a-a DUMU ú-zu-a ú-ma-lá 2 GÍN lu-bu-šu ša-bu,"broken the wages of the hireling Abiaya, son of Uzua will compensate; he has been paid 2 shekels (of silver) as his clothing allowance."
KIŠIB en-um-a-šur DUMU i-ku-pí-a KIŠIB a-ni-na-a DUMU DIRI-im KIŠIB e-na-a-šur DUMU šu-ul-mì-ša-a-šùr,"Seal of Ennum-Aššur, son of Ikuppia, seal of Aninaya, son of WAtrum, seal of Ennam-Aššur, son of Šulmi-ša-Aššur."
12 ma-na URUDU ší-kam i-ṣé-er en-um-a-šùr DUMU i-ku-pí-a DAM.GÀR i-šu,"12 minas of šikku-copper Ennum-Aššur son of Ikuppia, owes to the creditor."
iš-tù SAG ITU.KAM tí-i-na-tim a-na ITU.KAM i-ša-qal,Reckoning from the beginning of the month Tēinātum he will pay in one month.
šu-ma lá iš-qú-ul a-na 10 ma-na na-e ½ ma-na.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb,If he does not pay he will add an interest of ½ mina per 10 minas per month.
li-mu-um da-dí-a DUMU šu-{d}NIN.ŠUBUR wa-bi4-il5 ṭup-pì-im šu-ut DAM.GÀR,"Eponymy of Dadiya, son of Šu-Ilabrat. The bearer of the tablet is the creditor."
KIŠIB hi-ta-ni DUMU DINGIR-na-da KIŠIB en-um-a-šùr DUMU <gap> KIŠIB a-mur-a-šùr DUMU i-šar-ki-it-a-šùr KIŠIB ku-na-na-a,"Seal of Hitani, son of Ilī-nādā, seal of Ennum-Aššur, son of <gap>, seal of Amur-Aššur, son of Išar-kitti-Aššur, seal of Kunnanaya."
2 GÚ 10 ma-na URUDU ší-kam i-na a-ba-an ma-tim i-ṣé-er ku-na-na-a ku-li-a DUMU a-lá-bi4-im i-šu,"2 talents 10 minas of šikkum copper, by the local weight standard, Kunnanaya owes to Kuliya, son of Ali-abum."
