transliteration,translation
ma-na-e-im a-šùr li-ṭù-ul ṣí-ib-tám lá a-kà-lá-lu-kà ša iš-tù ITU.KAM 1 ma-ḫu-ur-DINGIR li-mu-um i-dí-a-šùr DUMU ku-bi4-dí,"With respect to the 40 minas--I take divine Aššur as witness that I shall not make any concessions to you regarding interest, which runs from the month Mahhur-ili, eponymy Iddin-Aššur, the son of Kūbī-idī."
lu-qú-tám ša šé-pì-kà za-ki-ma ṭí-ib-a-ma a-tal-kam,"Clear the goods from your own caravan, set out and come here."
ù a-šùr-ta-ak-lá-ku lu za-ki-ma li-iṭ-bi4-a-ma li-tal-kam a-na ḫa-ar-pì,"Also, Aššur-taklāku must clear his goods, set out and come here --before harvest."
ku-zi-lá-zu a-na KÙ.BABBAR qá-tá-tum iš-tù ḫa-muš-tim ša a-šùr-ma-lik a-na ša pá-ar-kà i-ša-qú-lu-ú šu-ma lá iš-qú-lu-ú 0.5 GÍN.TA a-na 0.33333 ma-na-im ṣí-ib-tám i-na ITU.KAM-im ú-ṣú-bu-ú IGI šu-IŠTAR DUMU iš-du-ke-en6 IGI i-ku-nim DUMU e-lá-lí,Kuzilāzu is guarantor for the silver.
ma-na AN.NA ku-nu-ku <gap> 41 ku-ta-nu qá-dum ša li-wi-tim 2 ANŠE.ḪI.A ṣa-lá-mu ù ú-nu-sú-nu sà-ri-dam 4.5 GÍN KÙ.BABBAR a-na qá-tí-šu mì-ma a-nim a-na i-na-ra-wa áp-qí-id,"1 Talent 57½ Minen Zinn, gesiegelt, 41 Kutānū nebst der Verpackung, (6/7) 2 schwarze Esel und deren Geschirr, (was) den Treiber (betrifft) 4½ Seqel Silber für seinen Anteil: All dies habe ich dem Innarāwā anvertraut."
a-na a-lá-ḫi-im qí-bi4-ma um-ma PUZUR4-a-šur-ma 0.5 ma-na KÙ.BABBAR a-na pá-ni-a ša a-ḫu-zu-ma tù-šé-bi4-lá-ni 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-num DUMU ku-zi-a ub-lá-ku-um a-ḫi a-ta na-áš-pè-ra-tim ša a-lim{ki} ša en-na-num ub-lá-ku-ni i-ḫi-id-ma a ba-tí-qí-im pá-ni-im-ma dí-in-ma lu-ub-lu iš-tí wa-ṣí-im pá-ni-im-ma lu-ṣí-am,To Al-aḫum from Puzur-Aššur:
i-na 3 me-at 26 TÚG.ḪI.A ša kur-ub-IŠTAR qá-dum li-wi-tim 10 TÚG ša a-ki-dí-e 9 {TÚG}ku-ta-nu ša a-šùr-na-da 6 TÚG ša kà-ṣa-ri 66 TÚG.ḪI.A ša iṣ-mì-dí-DINGIR 4 me-at 17 TÚG.ḪI.A <gap> TÚG.ḪI.A SIG5 i-ša iṣ-mì-dí-DINGIR <gap> TÚG ša a-ki-dí-e 60-<gap> TÚG.ḪI.A ša kur-ub-IŠTAR 6 {TÚG}ku-ta-nu ša a-šùr-na-da 1 me-at 42 TÚG.ḪI.A 8,"Of the 326 textiles belonging to Kurub-Ištar-including (for) the wrapping-(plus) 10 Akkadian textiles, 9 kutānu-textiles belonging to Aššur-nādā 6 textiles belonging to the packer, 66 textiles belonging to Iṣmid-ilum in all: 417 textiles thereof: x textiles of good quality of those belonging to Iṣmid-ilum, x Akkadian textiles, 60 [+ x] textiles belonging to Kurub-Ištar, 6 kutānu-textiles belonging to Aššur-nādā; in all: 142 textiles."
GÚ 40 ma-na AN.NA ku-nu-ku ša kur-ub-IŠTAR <gap> ANŠE.ḪI.A za-ḫa-an pá-zu-ur-tim i-tal-ku 7 e-ma-ru a-na-kam ni-ip-qí-sú 10,8 talents 40 minas of tin under Kurub-Ištar's seal; 10? donkeys have gone on the smugglers' road; we entrusted 7 donkeys to him here.
TÚG i da-da-ni-a a-ḫu-ki 1 {TÚG}ku-sí-tám a-na ILLAT-tim ni-dí-in 1 {TÚG}ku-ta-ni a-na ḫu-lu-qá-e ni-dí-in ší-tí TÚG.ḪI.A 2 me-at 52 TÚG.ḪI.A a-na É.GAL-lim e-ru-bu,"10 textiles are left in Dadānim; we gave 1 kusītu-textile to the enterprise; we gave 1 kutānu-textile (in compensation) for losses; the rest of the textiles, 262 textiles, have entered the palace."
a-na ku-li-a qí-bi-ma um-ma a-sá-num-ma,"To Kuliya, say, thus says Asānum:"
a-šu-mì a-ší-im sá-aḫ-ra-a-ku a-ši-a-im,I am still staying (here) because of the meteoric iron.
i-ma-gu5-ru a-da-šu-ma a-ta-be-a-am-ma a-ta-lá-kam,"When they agree with the (quality/price of the) iron I will sell it, get ready and leave for you."
a-dí-i na-áš-pè-er-tí-kà ša a-šu-mì kà-lá-pí-im i-li-kà-ni ší-bé-e,"As for your letter which arrived here concerning the axe, I have not yet recorded (the depositions) of the witnesses."
a-dí-ni lá aḫ-ri-im i ší-be-a a-zu kà-ṣa-ar PUZUR4-a-mur,"Among my witnesses figures Azu, the transporter of Puzur-Aššur."
be-li a-ta a-na PUZUR4-a-mur pu-nu-ma a-zu-ú li-iṭ-ru-dam iš-tí tap-pá-i-šu ší-bu-tám li-dí-nam i-na,"Please, my lord, approach Puzur Aššur and let him send Azu to me, so that he can testify for me together with his colleagues."
lá i-da-i-a a-mì-ša-am i-tal-kam um-ma šu-ut-ma a-na e-lá-lí a-lá-ak,Without my knowledge he has left for there saying: I am going to Elālī.
um-ma a-šùr-na-da-ma a-na a-šùr-ta-ak-lá-ku ù ší-ša-aḫ-šu-šar qí-bi-ma,From Aššur-nādā to Aššur-taklāku and Šišahšušar:
mì-šu ša um-ma a-tí-ma e-lá 20 na-ru-uq GIG ù 15 na-ru-uq še-im ša ku-tù-pì-iš i-dí-na-ni mì-ma ša-ni-um lá-šu,"Why is it that you say: ""Apart from 20 sacks of wheat and 15 sacks of barley that Kutubiš gave me there is nothing else (here)!"""
a-li 40 ma-na ni-ga-lu 2.5 ma-na AN.NA ša a-na ša-na-a ì-lí-šar ù ḫu-lu-pá ub-lu-ni,Where are the 40 minas of sickles (and) the 2 1/2 minas of tin which Ilī-išar and Huluba brought to Šana?
a-pu-tum KÙ.BABBAR ša ḫa-lu-li a-zu ù tù-tù-li ù kà-ú-pá ta-aḫ-tí-ra-ma 10 na-ru-uq bu-uq-lúm 10 na-ru-uq ba-pì-ra-am sí-bi4-ma ep-ší,"Please, put pressure on Azu and Tutuli as well as Ka'uba with respect to the silver of Haluli, and soak 10 sacks of malt and 10 sacks of beer bread to prepare (beer)."
šu-ma ú-ṭá-tám ta-ḫa-sí-ḫi ša-mì,If you want any grain then buy it.
šu-ma a-ba-a-ba lá na-<gap>-ṭù té-er-tí-ki li-li-kam,"If they are not careful with the outstanding claims, send me word."
Ì.GIŠ šé-bi4-lim,Send me some oil.
a-na a-šùr-na-da qí-bí-ma um-ma ša-ša-aḫ-šu-šar-ma,To Aššur-nādā from Ša-ša-aḫ-šu-šar:
ki-ma a-ta tù-ṣú-ni 0.66666 ma-na 5 GÍN KÙ.BABBAR im-ḫu-ru-ma a-na ú-ṣú-ur-ša-a-šùr DUMU a-šùr-ma-lik i-dí-nu 3,Since you had left they have received 2/3 mina 5 shekels of silver and given that to Uṣur-ša-Aššur son of Aššur-malik.
ku-ta-ni ú-ṣú-ur-ša-a-šùr il5-qé-ma a-na É kà-ri-im i-dí-i 12,Uṣur-ša-Aššur has taken 3 kutānu-textiles and deposited them in the port office.
GÍN KÙ.BABBAR KI ša-ra-pu-nu-wa im-ḫu-ru-ma i-a-tí i-dí-nu-ni-šu 4,They received 12 shekels of silver from Šarapunuwa and gave that to me.
na-ru-uq še-am É ku-tù-pí-iš ub-lu-nim,The house of Kutubiš brought 4 sacks of barley;
a-na-kam am-ḫu-ur-ma 3 na-ru-uq e-li-a-am 3,I received it here and 1 1/2 sack will be for myself.
na-ru-uq GIG É kà-ú-ba-a ub-lu-nim,The house of Ka'uba brought 3 sacks of wheat.
ù mì-ma ú-lá i-dí-nu-nim ki-ma a-ta tù-ṣú-ni a-šùr-bé-el-a-wa-tim i-li-kam-ma maš-ke-e i-zu-a-áz zi-ta-kà-a i-ib-ší-ma ù a-ni-i i-ta-ab-lu-šu-nu 15,"However, they did not give me anything."
GÍN KÙ.BABBAR ša ta-ar-ḫu-nu ší-tí KÙ ḫa-bu-lu-ú,"15 shekels of silver from Tarhunu, they owe the rest of the silver;"
ŠÀ 8.25 GÍN KÙ.BABBAR i-dí-nu-nim,thereof they have given me 8 1/4 shekels of silver.
ú mì-ma ú-lá i-dí-nu-nim ù iš-tí ta-ar-ḫu-nu-ú 5 GÍN KÙ.BABBAR a-ḫu-ur,"However, they did not give me anything (else), and 5 shekels remain owed by Tarhunu."
ù ší-tí KÙ.BABBAR šu-nu-ú il5-qé-ú,"Also, it was they who took the rest of the silver."
i ba-áb-tí-kà mì-ma ú-lá im-ḫu-ru-ú,They have received nothing from your outstanding claims.
a-na té-er-tí-kà ú-ṣú-ur-ša-a-šùr na-ḫi-id,Make Uṣur-ša-Aššur pay attention to your orders.
u4-mu-um iš-tù i-ta-at-qú ITU.3.KAM e-ṣí-e,The term (for repayment) is overdue by three months.
ma-ma ú-lá iš-a-ma a-na-ku-ma a-áš-a-am,"Even firewood he did not buy for me, so I myself have bought it."
KI ḫa-pí-i 1.66666 ma-na 5 GÍN KÙ.BABBAR ni-im-ḫu-ur-ma,From Habi we have received 1 2/3 mina 5 shekels of silver;
u-ṣú-ur-ša-a-šùr il5-qé-e 0.66666,Uṣur-ša-Aššur has taken it.
ma-na KI ḫa-ku-li-e ni-il5-qé-e,2/3 mina we got from Haluli;
ù 5 GÍN KÙ.BABBAR ú-ṣú-ur-ša-a-šur,"also, Uṣur-ša-Aššur <has received> 5 shekels of silver."
a-na a-ta-ta ù kà-nu-tim qí-bi4-ma um-ma a-na-aḫ-ì-lí-ma 0.5,"Say to Atata and Kannūtum, thus Anah-ilī:"
ma-na KÙ.KI ù 1.5 ma-na KÙ.BABBAR ša kà-nu-tim ša il5-ba-ni ki-ma kà-nu-tim KÙ.BABBAR ip-qí-da-ni a-na-kam a-lá-bu-um ú-ni-ḫi-ma KÙ.BABBAR 1 ma-na ú-ša-ag-me-er,"""(As for the) 1/2 mina of gold and 1 1/2 mina of silver, belonging to Kannūtum, which silver Ilī-bāni, representing Kannūtum, entrusted to me - here Ali-abum has troubled me and caused expenses of 1 mina of silver."
a-na a-lim{ki} im-ta-ša-ra-ni-ma i-na dí-in a-lim{ki} KÙ.BABBAR ú KÙ.KI a-lá-bu-um i-lá-qé-ma a-na a-wa-at kà-nu-tim lá-bu-um i-za-az,He has now dragged me before the City and by verdict of the City Ali-abum willl take that silver and gold and Ali-abum will be responsible for Kannūtum’s interests.
šu-ma kà-nu-tum a-na a-na-aḫ-ì-lí ta-tù-wa-ar a-lá-bu-um ú-ša-ḫa-sú-ú,"Should Kannūtum come back on Anah-ilī, then Ali-abum will clear him."
KÙ.BABBAR ú KÙ.KI šu-ut a-na É a-lim{ki} a-na ḫu-bu-ul ili5-ba-ni i-ší-qí-il5,"The afore-mentioned silver and gold have been paid to the ""City House"" for (to cover) Ilī-bāni's debts."
a-ma-kam a-le té-er-tí ili5-ba-ni i-ba-ší-ú ša 0.5 ma-na KÙ.KI pá-ša-lam ù 1.5 ma-na KÙ.BABBAR ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a,"Over there, wherever goods ordered by Ilī-bāni are available, seize for a value of 1/2 mina of pašallum gold and 1 1/2 mina of silver or what has been bought for it and take it at your own reponsibility."
ṭup-pá-am ša a-lim{ki} da-nam ša ki-ma KÙ.KI ú KÙ.BABBAR ša kà-nu-tí-ni ú-kà-al,I have a strong tablet of the City stating that the silver and gold belong to Kannūtum.
ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra,"And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair!"""
a-na ša-lim-a-ḫi-im qí-bi-ma um-ma la-qé-pu-um ì-lí-a ù pu-šu-ke-en6-ma,"To Šalim-aḫum: Lā-qēpum, Iliya, and Pūšu-kēn:"
iš-tù ni-is-ḫa-tim ú mu-ṭá-e nu-ṣa-ḫi-ru-ni 2 GÚ 2 ma-na 8 GÍN AN.NA-ak-kà iz-ku-a-am 27,"After we deducted the excise tax and the deficiencies, they cleared your tin—122 minas 8 shekels."
{TÚG}ku-ta-ni 4 TÚG ša li-wi-tim mì-ma a-nim DUMU e-ra-dì ip-qí-id-ni-a-tí,"27 kūtānum-textiles, 4 textiles as wrappings, all this Son of Erradi turned over to us."
ni-kà-sí iš-tí-šu a-dí-ni la ni-sí,We have not yet cleared accounts with him.
ANŠE.ḪI-ru-kà me-tù,Your donkeys died.
ŠÀ.BA 20 {TÚG}ku-ta-ni 0.5 ma-na.TA 4 TÚG šu-ru-tum 15 GÍN.TA 7 GÍN.TA a-na AN.NA-ki-kà nu-mì-id-ma 28.33333 ma-na 7 GÍN KÙ.BABBAR i-ṣé-er DAM.GÀR a-na u4-me pá-tí-ú-tim na-dí,"Thereof, 20 kutānum-textiles at 1/2 mina each, 4 šurum-textiles at 15 shekels each, 7 shekels for your tin, we bundled together and 28 minas 27 shekels is placed on the merchant on long terms."
ší-tí {TÚG}ku-ta-ni-kà 7 TÚG,The remainder of your kutānum-textiles is 7 textiles.
a ni-kà-sí-kà na-ad-ú 2,They are deposited in your account.
GÚ 10 ma-na AN.NA 4 {TÚG}li-wi-tum 5 {TÚG}ku-ta-ni 1 ANŠE ṣa-lá-ma-am ša šé-ep a-šur-mu-ta-bi-il5 26 {TÚG}ku-ta-nu 1 ANŠE ṣa-lá-mu-um nu-ur-IŠTAR ir-de8-a-am 1,"130 minas tin, 4 textiles as wrappings, 5 kutānum-textiles, 1 black donkey (all) of the šēpum of Aššur-mutabbil--Nūr-Ištar drove 26 kutānum-textiles, 1 black donkey here."
ANŠE me-et,One donkey died.
ŠÀ.BA 1.5 TÚG ni-is-ḫa-tum,"Thereof, 1 1/2 textiles (were) the excise tax."
ù 1 GÍN KÙ.BABBAR ni-pu-ul 3,And we balanced 1 shekel silver.
TÚG.ḪI.A a ší-mì-im 0.5,3 textiles were for 'purchases.'
TÚG iš-tí {d}NIN.ŠUBUR-ba-ni,1/2 textile is with Ilabrat-bāni.
ší-tí TÚG.ḪI-ti-kà 26 TÚG.ḪI.A iz-ku-ú-nim,They cleared the remainder of your textiles—26 textiles.
i-na 2 GÚ 10 ma-na AN.NA ša šé-ep a-šur-mu-ta-bi-il5 4 ma-na ni-is-ḫa-tum 4.83333,"From the 2 talents 10 minas tin from the šēpum of Aššur-mutabbil, 4 minas were the excise tax."
ma-na 4 GÍN mu-ṭá-ú,4 minas 54 shekels were lost.
iš-tù AN.NA-ak qá-tim gám-ru 7.33333 ma-na 7 GÍN AN.NA a-na a-šur-mu-ta-bíl né-pu-ul,"After the hand tin was exhausted, we remitted Aššur-mutabbil 7 minas 27 shekels tin."
ší-tí AN.NA-ki-kà 1 GÚ 53.66666 ma-na LÁ 1 GÍN iz-ku-a-am 11,They cleared the remainder of your tin—53 minas 39 shekels.
ma-na AN.NA ša ILLAT-at a-šur-ma-lik É kà-ri-im ni-il5-qé-ma a li-bi4 AN.NA-ki-kà ni-dí,We took 11 minas tin from the caravan of Aššur-mālik at the colony office and placed it with your tin.
ŠU.NÍGIN 2 GÚ 4.66666 ma-na LÁ 1 GÍN,The total was 2 talents 4 minas 39 shekels.
AN.NA-ak-kà 7 GÍN.TA 26 {TÚG}ku-ta-nu 0.5 ma-na.TA ANŠE ki-ma 0.5 ma-na ŠU.NÍGIN KÙ.BABBAR ša AN.NA TÚG.ḪI.A ú ANŠE 31 ma-na 18.5 GÍN i-ṣé-er DAM.GÀR a-na u4-me pá-tí-ú-tim na-dí 4,"Your tin—at a 7 shekel rate, 26 kutānum-textiles—at a 1/2 mina each, a donkey—for 1/2 mina, in all the silver from your tin and textiles and donkey—31 minas 18 1/2 shekels—is placed on a merchant on long terms."
TÚG ša li-wi-tim a-na ni-kà-sí-kà na-ad-ú,4 textiles of the wrappings are placed in your account.
i-na 6 GÚ 3 ma-na AN.NA ša šé-ep aḫ-ša-lim 21 ma-na ni-is-ḫa-tum 3,"From the 6 talents 30 minas tin of the šēpum of Aḫ-šalim, 21 minas was the excise tax.."
ma-na 10 GÍN mu-ṭá-ú,The deficiencies were 3 minas 10 shekels.
ší-tí AN.NA-ki-kà 6 GÚ 5.83333 ma-na,The remainder of your tin was 6 talents  5 5/6 minas.
ŠÀ.BA 5 GÚ 4.66666 ma-na 8 GÍN.TA 50 {TÚG}ku-ta-nu qá-dum šu-ru-tim ša iṣ-bu-tù 0.33333 ma-na.TA a-na u4-me-e qú-ur-bu-tim 54.66666 ma-na 5 GÍN KÙ.BABBAR i-ṣé-er DAM.GÀR na-dì,"Thereof, 304 minas 40 shekels (tin) at a rate of 8 shekels and 50 kutānum-textiles together with šurum-textiles which were seized, at a rate of 20 shekels (we gathered(?), and) 54 minas 45 shekels silver on long terms are placed on a merchant."
um-ma ša-lim-a-ḫu-um-ma a-na en-um-a-šur qí-bi4-ma 5,From Šalim-aḫum to Ennam-Aššur:
GÚ 25 ma-na AN.NA ku-nu-ku 94 TÚG ŠÀ.BA 5 TÚG kà-ab-tù-tum 15 TÚG ta-ar-dí-ú-tum 30 {TÚG}ku-sí-a-tum 1 {TÚG}šu-lu-up-ku-um 1 lu-bu-šu-um 2 ni-ib-ra-ra-an 6 ANŠE 7 ma-na AN.NA ri-ik-sú-um ša ik-ri-bi4-a a-ḫa-ma mì-ma a-nim i šé-pì-kà tù-šé-ṣí 4,"5 talents 25 minas tin under seal, 94 textiles, therein 5 heavy textiles, 15 tardiāutum-textiles, a kusiātum-textile, a šulupkum textile, a garment, 2 nibrāarum-textiles on 6 donkeys, with .. minas tin (in) a sack for my ikribū separately, you set out with all this in your transport. "
GÚ 20 ma-na AN.NA ku-nu-ku 1 me-at 24 TÚG 6 ANŠE mì-ma a-nim ša šé-ep i-šar-be-lí 1 GÚ 7 ma-na AN.NA ku-nu-ku 5 TÚG 0.5 ANŠE ša šé-ep ku-lu-ma-a 2 GÚ 20 ma-na AN.NA ku-nu-ku 11 TÚG kà-ab-tù-tum 10 TÚG ša qá-tim 1.5 ANŠE ša šé-ep a-lá-bi4-im mì-ma lu-qú-tim a-ni-tim KÙ.BABBAR ša AN.NA-ki-a ù TÚG.ḪI-tí-a ṣa-ba-at-ma KÙ.BABBAR ma-lá tù-šé-bi4-lá-ni bu-tù-uq-ma ší-tí KÙ.BABBAR-pì-a šé-bi4-lam lu-qú-tum ša šé-ep ku-ra lu šál-ṭá-at ša AN.NA ù TÚG.ḪI.A za-ki-a-ma KÙ.BABBAR ku-nu-uk-ma i pá-ni-kà šé-bi4-lam a-lá-an ma-áš-kà-tim ša šé-ep ḫa-na-na i-na a-lá-ki-kà mì-ma ni-kà-sí ša-aḫ-lu-tim lá tù-ba-lam i pá-ni-kà za-ki-a-am 7 ma-na AN.NA ri-ik-sú-um ša šé-pì-kà 21 ma-na AN.NA ša a-šu-mì DUMU a-šur-i-dí ub-lu-ni-ku-ni 4 ma-na KÙ.BABBAR šé-bi4-lam,"4 talents 20 minas tin under seal (and) 124 textiles on 6 donkeys, all this was in the transport of Išar-bēlī."
um-ma ì-lí-<gap>-ma a-na {d}en-LÍL-ba-ni qí-bi-ma a-šu-mì ša É a-bi-ku-ni ša ta-aš-pu-ra-ni um-ma a-ta-ma ma-ḫa-tí i-na mu-a-tí-ša ma-lá té-zi-bu-ni šu-up-ra-ma úz-ni pí-té mì-ma KÙ.BABBAR ù URUDU i-na É-tí-ku-nu ú-lá té-zi-ib lu UD.KA.BAR lu ba-pí-re-e ù 1 li-im 5 me-at še-am té-zi-ib ŠÀ.BA 5 me-at 80 a-na a-kà-al É a-bi4-ku-nu ga-me-er ší-tí še-im i-ba-ší mì-šu lá ta-lá-kam-ma i-šu É a-bi4-ku-nu lá ta-lá-ma-ad a-na ma-nim a-na-kam ta-da-gal šu-ma lá e-ni-kà KÙ.BABBAR DUMU ì-lí-a a-dí-ni ú-lá iš-qúl,"Of the 11 kutānu-textiles, the rest of Kurub-Ištar's textiles, that Ṭāb-ṣill-Aššur wrote a note about--1 kutānu-textile, in Zalpa a donkey was lost,"
um-ma a-mur-IŠTAR-ma a-na a-zu-na-a en-nam-a-šùr ù ar-ší-aḫ qí-bi-ma a-na en-nam-a-šùr qí-bi-ma KÙ.BABBAR 5 ma-na KÙ.BABBAR iš-tù 13 ša-na-tim a-na ṣí-ib-tim i-lá-kà-kum ta-li-kam-ma iš-tí-a ta-na-me-er-ma ú-lá ni-qí-am e-ri-iš-kà ù-lá ṣú-lu-um pá-ni ú-kà-li-im-kà a li-bi4-kà lá-mu-nim i-na kà-sí-im ù pá-šu-ri-im i ma-aḫ-ri-a tu-uk-ta-ni 1 ma-na KÙ.BABBAR ku-nu-ki-a a-na a-šur-ma-lik DUMU kà-ra-wa 40 ma-na URUDU SIG5 a-na ḫa-da-a a-ḫi-šu ku-nu-ki-a IGI ší-be-e áp-qí-da-ku-ma ú-šé-bi4-il5-kà ša du-a-ki-kà té-pu-uš-ma KÙ.BABBAR ta-ta-ba-al <gap>-ša a ni-a-tí 40 ma-na URUDU ḫa-da-a i ni-kà-sí lá iš-ku-na-ni um-ma šu-ut-ma ú-lá i-dí-nam a-pu-tum ṭup-pá-šu-nu lí-lí-kam,"From Amur-Ištar to Azunaya, Ennam-Aššur, and Aršiaḫ; specifically to Ennam-Aššur:"
um-ma ša-lim-a-ḫu-um-ma a-na pu-šu-ke-en6 ù dan-a-šur qí-bi4-ma KÙ.BABBAR,From Šalim-aḫum to Pūšu-kēn and Dān-Aššur:
ša DAM.GÀR ša ku-ṣí-a ub-lá-ni ḫa-ra-num ša ma-at ša-pì-il5-tim ša-da-at,"As for the silver belonging to the merchant which Kuṣia brought, the caravan from the lower land is ... "
ù a-na-kam ší-mì AN.NA ú-lá i-ba-ší šu-ma ḫa-ra-num ša ma-at ša-pì-il5-tim e-ta-ar-ba-am ma-lá dí-in a-lim{ki} AN.NA ù TÚG.ḪI.A,"Also, here there are no purchases of tin available."
a-ša-a-ma i pá-nim-ma ú-šé-ba-lá-ku-nu-tí,"If the caravan from the lower land arrives, I will purchase tin and textiles according to the decision of the city and send them to you (pl.) with the very first caravan."
a-šu-mì lu-qú-tim a-ni-tim mì-ma dan-a-šur la i-kà-lá 2 GÚ 10 ma-na AN.NA ku-nu-ki-a 40 TÚG ŠÀ.BA 20 TÚG kà-áb-tù-tum 33 TÚG ša ba-ri-ni ŠÀ.BA 10 TÚG kà-áb-tù-tum,"Concerning this merchandise, do not be  delayed(?) Dān-Aššur whatsoever."
a-šur-ma-lik i-ra-de8-a-ku-nu-tí lu-qú-tám a-ni-tám lu ša šé-ep PUZUR4-a-šur,"Aššur-mālik brings you 2 talents 10 minas tin under my seal, 40 textiles, of which 20 are heavy textiles, and 33 textiles jointly owned, of which 10 textiles are heavy textiles."
za-ki-a-ma dan-a-šur li-ta-al-kam,"Clear these goods, and those from the transport of Dān-Aššur so that Dān-Aššur may depart."
mì-šu ša ta-áš-pu-ra-ni-ni 6 TÚG.ḪI-tí-kà i-dí-sú-en6 i-ta-ba-al,"Why is it that you write to me, ""Idī-Suen brought your 6 textiles."""
i-na na-áš-pè-er-tí-a ku-lu-ma-a ù i-dí-sú-en6 i-ra-de8-ú-ni-ku-nu-tí,Kulumaya and Idī-Suen brought it to you (pl.) in my missive.
mì-šu ša a-na-ku i-dí-sú-en6 uk-ta-na-šu-du,Why is it that Idī-Suen ...
a-na dan-a-šur qí-bi4-ma,To Dān-Aššur:
iš-tí KÙ.BABBAR ša ik-ri-bi4-a 10 GÍN KÙ.GI ù 5 ma-na URUDU ma-sí-a-am lu-ub-lu-nim ša-du-a-tám mì-ma ta-da-na-am,Let them bring 10 shekels gold and 5 minas washed copper with the silver of my ikribū.
KÙ.BABBAR i-lá-kam-ma ik-ri-bi4-a ú-šé-ra-ab,"For whatever shipping charge you pay, let the silver come so that I may bring in my "
a-na ší-a-ma-tim ú-lá i-tù-ar,It will not be returned for purchases.
a-na ša-lim-a-ḫi-im qí-bi4-ma um-ma pu-šu-ke-en6-ma 61,To Šalim-aḫum from Pūšu-kēn:
ku-ta-ni qá-dum ša kà-ṣa-ri-im ù qá-dum ša a-na {d}NIN.ŠUBUR-ba-ni tù-šé-bi4-lá-ni a-šùr-ma-lik ub-lam,"Aššur-mālik brought 61 textiles, together with the goods of the transporter, and together with the things which you sent to Ilabrat-bāni."
ŠÀ.BA 3 ku-ta-nu ni-is-ḫa-tum,"Thereof, the excise was 3 kutānum textiles."
ú ša 1 TÚG ni-is-ḫa-tim ta-na-pá-al 6,And you will balance the excise of 1 textile.
ku-ta-nu ša ší-mì-im ù 3 GÍN KÙ.BABBAR i-na-pu-lu-ni-kum 52,The purchases was 6 kutānum textiles and they will repay you 3 shekels silver.
ku-ta-nu iz-ku-ú-nim ù 2.16666 GÍN ta-lá-qé,"They cleared 52 kutānum textiles, and you will receive 2 1/6 shekels."
ŠÀ 1 ku-ta-nam a-šùr-ma-lik a ma-lá té-er-tí-kà a-na qá-tí-kà i-dí-in 3,"Thereof, Aššur-mālik deposited 1 kutānum textile to your account according to your instructions."
ku-ta-ni kà-ṣa-ar-kà il5-qé-ma 0.33333 ma-na 5 GÍN KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu kà-ṣa-ar-kà na-áš-a-ku-um,Your transporter took 3 of your kutānum textiles and your transporter brings 25 shekels silver its excise added and shipping duty paid.
ší-tí TÚG-ba-tí-kà 48 TÚG-ba-tù iz-ku-ú-nim,"They cleared the remainder of your textiles, 48 textiles."
a-na 2 GÚ 18 ma-na AN.NA a-wi-tí-kà 13.83333 ma-na AN.NA da-tum ik-šu-ud-kà 3,"For your awītum: 2 talents 18 minas tin, the datum set 13 5/6 minas tin for you."
ma-na 15 GÍN ú-ku-ul-tí 2 ANŠE ù 1 kà-ṣa-ri-im 1,The feed for 2 donkeys and 1 packer was 3 minas 15 shekels.
ANŠE i-mu-ut-ma 17 GÍN KÙ.BABBAR iš-ku-nam 7,1 donkey died and he charged you 17 shekels.
GÍN KÙ.BABBAR ig-ri sà-ri-dim iš-tù ḫa-ḫi-im a-dí kà-ni-ìš iš-ku-nam 12,He charged you 7 shekels silver for the hire of the handlers from Ḫaḫḫum to Kanesh.
GÍN mu-ṭá AN.NA qá-tim,The losses on hand tin were 12 shekels.
iš-tù 12 ma-na AN.NA qá-tim iṣ-ri-ḫu 5 ma-na 15 GÍN AN.NA a-na ṣé-er AN.NA qá-tim ta-na-pá-al 8,"After the 12 minas hand tin diminished, you will balance 5 minas 15 shekels tin to the hand tin."
GÍN.TA 0.5 ma-na 9.33333 GÍN KÙ.BABBAR-áp-šu 17,"At an 8 shekel rate, the value in silver is 39 1/3 shekels."
GÍN ší-im ANŠE ú 7 GÍN ig-ri sà-ri-dim ú-ra-dí-ma ŠU.NÍGIN 1 ma-na 3.33333 GÍN KÙ.BABBAR ta-na-pá-al 2.25,The price of the donkey was 17 shekels and the hire of the handler was 7 shekels and I added what coudl be added and in total you will balance 1 minas 3 1/3 shekels silver.
GÍN KÙ.BABBAR ša i-na-pu-lu-ni-ku-ni iṣ-ḫi-ir-ma 1 ma-na 1 GÍN 15 ŠE KÙ.BABBAR a-na a-šur-ma-lik a-pu-ul,The 2 1/4 shekels silver which they balance to you were deducted and I balanced 1 mina 1 shekels and 15 grains silver to Aššur-mālik.
qí-bi-ma,From Nūr-Ištar s. Ilabrat-bāni to Šū-Bēlum:
